"id","nom","nbAvis","latitude","longitude","shape_gid","gtrip"
"240639","Gare du Nord","1536","48.880547","2.354731","66451","187147"
"246686","Pigalle","685","48.882404","2.337386","83329","187147"
"952823","Le Musée du Fumeur","7","48.85858","2.38232","83328","187147"
"2249777","Fontaine des Innocents","75","48.86024","2.34836","82481","187147"
"188457","Colonne de Juillet","60","48.85308","2.368551","83325","187147"
"211692","Folies Bergères","174","48.87405","2.34489","83329","187147"
"246657","Observatoire de Paris","18","48.843765","2.338935","82476","187147"
"1972836","Bollywood en Seine","5","48.834885","2.376738","82480","187147"
"606870","Villa d  Este","8","48.87365","2.29809","76102","187147"
"245065","La Cigale /La Boule Noire","41","48.88226","2.34017","83329","187147"
"614666","Cirque Diana Moreno Bormann","13","48.9015","2.371494","82479","187147"
"244997","Espace Vit  Halles","3","48.86146","2.35227","83332","187147"
"245132","Salle Gaveau","1","48.87361","2.31415","76102","187147"
"265617","Faubourg Saint-Germain","13","48.853195","2.333093","83333","187147"
"3852947","Eglise Saint Louis d  Antin","7","48.87445","2.32839","83329","187147"
"3850482","Spectacles de Paris","6","48.852585","2.283269","83330","187147"
"190670","Hôtel Salé","1","48.859688","2.362833","83332","187147"
"3291249","Les Docks","17","48.84035","2.37004","82480","187147"
"1022207","Museum of Magic (Musee de la Magie)","107","48.85308","2.36127","83325","187147"
"210319","Musée des Arts Africains et Océaniens","7","48.83451","2.40947","83324","187147"
"244878","Académie des arts chorégraphiques","1","48.884323","2.332041","83250","187147"
"245083","Le Champo","1","48.85006","2.34329","82476","187147"
"2219110","Espace Nadeshiko Paris France","2","48.84613","2.29895","83331","187147"
"244879","Action","0","48.85438","2.3403","83333","187147"
"532207","Hôtel de Lauzun","12","48.85172","2.35907","83325","187147"
"2693831","Le Theatre Saint-germain","1","48.852955","2.331397","83333","187147"
"244924","Centre international de Danse Jazz","0","48.88064","2.32879","83329","187147"
"190000","Rive Droite","55","48.859463","2.335196","82481","187147"
"244987","Concerts Pasdeloup","0","48.871155","2.338487","83329","187147"
"244921","Cartoucherie de Vincennes","12","48.835617","2.44918","83324","187147"
"245130","Rencontres internationales du cinéma","0","48.87602","2.362393","66451","187147"
"244936","Centre national de la danse (CND)","0","48.89401","2.406521","50425","187147"
"244881","Au Bec Fin","0","48.86588","2.33612","82481","187147"
"244988","Concerts du Dimanche matin","1","48.857727","2.347856","83325","187147"
"245129","Péniche Opéra","1","48.88715","2.387767","82479","187147"
"244925","Centre Mandapa","0","48.82754","2.34523","82480","187147"
"245150","Théâtre de la Cité internationale","1","48.8204","2.338","82477","187147"
"245004","Fédération française de danse","0","48.87677","2.33754","83329","187147"
"245153","Théâtre du Tambour Royal","0","48.871094","2.37427","66451","187147"
"245001","Forum des images","0","48.84142","2.355875","82476","187147"
"244967","Centre des arts vivants","1","48.85653","2.37146","83328","187147"
"245142","Théâtre Dunois","0","48.8327","2.370912","82480","187147"
"244989","Côté Court - Ciné 104","0","48.84982","2.33929","83333","187147"
"245140","Théâtre Astral","3","48.833866","2.44669","83324","187147"
"244993","Diagonal Europa","0","48.84752","2.34224","82476","187147"
"2219149","Alternative Bike","0","48.86441","2.35312","83332","187147"
"245054","Centre international Isadora Duncan","0","48.8565","2.37914","83328","187147"
"245050","Gymnase Club","5","48.86256","2.396688","82478","187147"
"245052","Ircam","0","48.85412","2.356908","83325","187147"
"531809","Quartier de l  Ancien cloître","17","48.852673","2.352158","83325","187147"
"245062","L  Étoile du Nord","1","48.89556","2.33284","83250","187147"
"245131","Salle Cortot","0","48.88112","2.3008","82475","187147"
"245157","Vitatop","0","48.832733","2.278805","83331","187147"
"245114","Musée de la curiosité","2","48.85308","2.36127","83325","187147"
"245051","Gymnasium","0","48.86256","2.396688","82478","187147"
"283664","Vieux golf de Chantilly","5","49.20229","2.48703","72675","187147"
"317374","Cinquième","0","48.8454","2.344723","82476","187147"
"245110","Max Linder Panorama","3","48.8712","2.34483","83329","187147"
"3405923","Hotel de Sens","41","48.85363","2.358412","83325","187147"
"3263864","Jardin Catherine Labouré","12","48.85168","2.3205","83327","187147"
"245048","Théâtre Guichet Montparnasse","2","48.84061","2.32231","82477","187147"
"3453888","Cinema Epee de Bois","1","48.84132","2.3496","82476","187147"
"208642","Rue Bonaparte","32","48.854774","2.333736","83333","187147"
"3735494","Théâtre des Deux Anes","41","48.88416","2.33153","83250","187147"
"208640","Rue de Castiglione","24","48.8659","2.3279","82481","187147"
"3735414","Comedie Tour Eiffel","22","48.85173","2.29779","83331","187147"
"197788","Lac des Minimes","12","48.83413","2.461538","83324","187147"
"545886","Théâtre de Poséidon","47","49.136044","2.573183","80520","187147"
"240642","Musée des maladies de la peau","2","48.87279","2.36986","66451","187147"
"3725237","321ChuteLibre","31","48.87199","2.39351","82478","187147"
"3335934","Robespierre  s House","9","48.86782","2.32493","82481","187147"
"3827145","Cesar Palace Paris","57","48.84319","2.32065","83331","187147"
"670408","La Goutte d  Or","0","48.892204","2.348714","83250","187147"
"188695","Le jardin en mouvement","4","48.84416","2.275414","83331","187147"
"188693","Le jardin noir","1","48.84416","2.275414","83331","187147"
"2527635","Pavillon Vendome","1","48.86984","2.33089","83326","187147"
"3826851","Eglise Suédoise","2","48.88057","2.30322","82475","187147"
"188696","Le Jardin des sens","3","48.84416","2.275414","83331","187147"
"3620643","Chapelle de l  Adoration Réparatrice","2","48.84337","2.34251","82476","187147"
"3590352","Porte Dauphine","19","48.87129","2.274281","83330","187147"
"188463","Cour Bel Air, n°56","4","48.851994","2.373379","83324","187147"
"3827160","Théâtre des Variétés","59","48.87163","2.34221","83329","187147"
"195381","Chapelle des Soeurs Auxiliatrices","5","48.88411","2.34032","83250","187147"
"188472","Cloître des Billettes","15","48.85808","2.354937","83325","187147"
"3472765","Jardin Anne-Frank","24","48.86132","2.354093","83332","187147"
"1790132","Lilibricole","3","48.85271","2.38472","83328","187147"
"195901","Moliniste","1","48.85679","2.341375","82481","187147"
"1545367","Espace Glisse Paris 18","1","48.89857","2.36306","83250","187147"
"3339100","Diner-Croisière-Péniche","2","48.841183","2.373094","83324","187147"
"188464","Cour de l  Étoile d  Or, n° 75","3","48.851826","2.374538","83324","187147"
"3160760","Passage Saint-Anne","10","48.86785","2.33624","83326","187147"
"194216","École Alsacienne","0","48.84097","2.33379","83333","187147"
"257537","Le Jardin des Sens","0","48.84416","2.275414","83331","187147"
"194215","Maréchal Ney","1","49.004997","2.115169","77142","187147"
"3749270","Théâtre de la Main d  Or","10","48.85239","2.3782","83328","187147"
"3749879","Comedie Des 3 Bornes","2","48.86757","2.37543","83328","187147"
"188697","Le jardin blanc","4","48.84416","2.275414","83331","187147"
"2106017","GuestCooking - L  atelier de cuisine familiale","1","48.82504","2.35485","82480","187147"
"194217","Collège Stanislas","1","48.84571","2.327728","83333","187147"
"620025","Piscine Georges Vallerey","12","48.87544","2.40584","82478","187147"
"3670885","Cimetiere des Batignolles","7","48.896343","2.313945","82475","187147"
"3668170","Théâtre de Dix Heures","6","48.8828","2.33631","83329","187147"
"3667921","Le Zèbre de Belleville","11","48.87023","2.37882","82478","187147"
"3666554","Eglise Saint Merri","43","48.85885","2.35065","83325","187147"
"194210","Hôtel des Ambassadeurs de Hollande","3","48.858135","2.358112","83325","187147"
"188694","Great Lawn of the Cité Internationale Universitaire de Paris","3","48.84416","2.275414","83331","187147"
"246160","Auteuil","10","48.847885","2.264428","83330","187147"
"3568862","Centre Equestre Bayard UCPA","5","48.83708","2.431589","83324","187147"
"1761561","Monnaie de Paris","20","48.85707","2.33879","82481","187147"
"3808245","Hippodrome Paris Vincennes","78","48.82063","2.45157","83324","187147"
"3291463","Pont de Grenelle","42","48.85007","2.280391","83330","187147"
"3319440","Fondation Calouste Gulbenkian - Délégation en France","6","48.85905","2.31009","83327","187147"
"3152868","Jardins d  Eole","5","48.88392","2.35429","83250","187147"
"3568832","Maison La Roche","34","48.85191","2.26541","83330","187147"
"3749228","Musée National d Histoire Naturelle","9","48.84147","2.35583","82476","187147"
"3291467","Théâtre La Cible","5","48.88134","2.34123","83329","187147"
"194244","Bibliothèque américaine","5","48.859055","2.29912","83327","187147"
"194193","Fontaine des Quatre Parties du Monde","9","48.835888","2.336526","82477","187147"
"1841436","Studio Harcourt Paris","4","48.86643","2.3088","76102","187147"
"246746","Place du Caire","9","48.86734","2.347316","83326","187147"
"2173087","Piscine Armand Massard","5","48.842815","2.323327","83331","187147"
"229602","Hotel Relais Bosquet Paris","1795","48.856197","2.305069","83327","187147"
"188729","Le Bristol Paris","1440","48.871662","2.314781","76102","187147"
"188742","Hôtel Barrière Le Fouquet  s Paris","760","48.871758","2.301238","76102","187147"
"269966","Hotel Luxembourg Parc","1188","48.849148","2.334734","83333","187147"
"625715","Jays Paris","446","48.86905","2.290993","83330","187147"
"219977","Relais Christine","724","48.85439","2.340146","83333","187147"
"194308","Hotel d  Aubusson","929","48.85482","2.339466","83333","187147"
"188975","Four Seasons Hotel George V Paris","2133","48.86877","2.300935","76102","187147"
"232552","La Maison Favart","1300","48.87076","2.3374","83329","187147"
"777347","Hôtel Le Six","1688","48.843765","2.328233","83333","187147"
"1929409","Le Citizen Hotel","758","48.873222","2.364265","66451","187147"
"197666","Hotel Ares Paris","2288","48.8505","2.298243","83331","187147"
"1443317","Hotel Gramont Opera Paris","1211","48.870605","2.337028","83329","187147"
"197447","Grand Hotel Francais","1839","48.851616","2.390602","83328","187147"
"234633","Hotel Residence Foch","1974","48.87422","2.281106","83330","187147"
"194170","New Orient Hôtel","1162","48.880333","2.319536","76102","187147"
"270546","Champs Elysees Plaza Hotel","590","48.8736","2.306142","76102","187147"
"222913","Saint James Paris - Relais et Chateaux","1012","48.87083","2.27994","83330","187147"
"1234406","Apostrophe Hotel","622","48.8418","2.331732","83333","187147"
"250928","Park Hyatt Paris - Vendome","2048","48.868717","2.3306","82481","187147"
"1633522","Hôtel Design Secret de Paris","1464","48.881306","2.328463","83329","187147"
"282879","Hotel de Varenne","1268","48.857082","2.317327","83327","187147"
"235567","Hotel Keppler","1017","48.869812","2.297293","83330","187147"
"265476","Hotel de Londres Eiffel","1299","48.858006","2.301617","83327","187147"
"239647","Hotel Georgette","684","48.86316","2.35263","83332","187147"
"1910036","Hotel & Spa La Belle Juliette","769","48.84735","2.322294","83333","187147"
"194282","Hotel Verneuil","676","48.85731","2.33141","83327","187147"
"194309","Hôtel Relais Saint Germain","467","48.85189","2.33869","83333","187147"
"198174","Hotel Britannique","1477","48.858192","2.346535","82481","187147"
"219988","Hotel des Grands Hommes","1552","48.845818","2.345207","82476","187147"
"189227","Hotel de l  Abbaye Saint-Germain","840","48.850048","2.330833","83333","187147"
"2041918","Mandarin Oriental, Paris","1193","48.86714","2.32708","82481","187147"
"1978931","Hôtel Konfidentiel","183","48.861286","2.342687","82481","187147"
"3477124","Hotel Atmospheres","1229","48.8487","2.34808","82476","187147"
"198109","Hotel Regent  s Garden","863","48.87989","2.291935","82475","187147"
"1055277","Le Fabe Hotel","1092","48.833786","2.315206","82477","187147"
"1959562","Shangri-La Hotel Paris","1037","48.86383","2.293404","83330","187147"
"312951","HotelHome Paris 16","313","48.85062","2.267367","83330","187147"
"233747","Hotel les Dames du Panthéon","462","48.84449","2.345441","82476","187147"
"283118","Hotel Recamier","298","48.85045","2.334227","83333","187147"
"1631156","Hôtel Joyce - Astotel","2168","48.879368","2.334192","83329","187147"
"230491","Hotel Residence Henri 4","967","48.848286","2.349159","82476","187147"
"678590","Hotel WO - Wilson Opera by Elegancia","1399","48.877155","2.322058","76102","187147"
"1229799","Renaissance Paris Arc de Triomphe Hotel","1403","48.877064","2.297287","82475","187147"
"188730","Hôtel Plaza Athénée","507","48.866173","2.304253","76102","187147"
"188738","Le Pavillon de la Reine","719","48.85616","2.36595","83325","187147"
"197432","Hotel Saint Paul Rive Gauche","689","48.850742","2.340674","83333","187147"
"567407","Hôtel du Prince Eugene","1120","48.85055","2.39231","83328","187147"
"649881","Les Jardins de la Villa & Spa","1176","48.880203","2.286244","82475","187147"
"267101","Chambiges Elysees Hotel","605","48.86694","2.30377","76102","187147"
"228809","Hôtel Royal Magda Etoile","1497","48.876106","2.295118","82475","187147"
"648108","Hôtel des Académies et des Arts","628","48.842026","2.330238","83333","187147"
"233585","Hotel Duquesne Eiffel","1460","48.8524","2.309314","83327","187147"
"188745","Hotel Caron de Beaumarchais","678","48.856403","2.356764","83325","187147"
"265343","Hôtel Apollon Montparnasse","935","48.83482","2.31697","82477","187147"
"1675589","Majestic Hotel Spa","260","48.87045","2.29382","83330","187147"
"1462146","Hotel le Petit Paris","1070","48.845272","2.342527","82476","187147"
"230460","Hôtel Cécilia Paris Arc de Triomphe","1019","48.87587","2.29468","82475","187147"
"1069812","One by The Five by Elegancia","66","48.837772","2.346381","82476","187147"
"596305","Le Relais Montmartre","797","48.885338","2.33365","83250","187147"
"197641","Hotel des Comédies","541","48.87108","2.34975","66451","187147"
"194284","Hotel Sainte Beuve","459","48.84392","2.329452","83333","187147"
"2186989","Hotel du Haut Marais","0","48.86412","2.35774","83332","187147"
"198003","Hotel 7 Eiffel","1076","48.8583","2.307805","83327","187147"
"1396456","Hidden Hotel by Elegancia","908","48.87751","2.29333","82475","187147"
"197530","Hotel Francois 1er","551","48.87018","2.299937","76102","187147"
